Unnamed: 0,file_name,text,text_clean,attribute,feature
985,8c9bc955-6b4f-49b1-b5e1-a38017f3b31e.jpg,"[_ч ' ВАЛТИКА NFS КЛАСС ПИВО СВЕТ ФИЛ ПАСТ ' &8%0,65Л _x000C_",ч  ВАЛТИКА NFS КЛАСС ПИВО СВЕТ ФИЛ ПАСТ  8065Л _x000C_,1,1
988,8dd85cf5-cfa8-4238-a553-235e8f8ef501.jpg,"EERE EEEEEIEE'S'*'S — | Caxap necenu /Caxcap белый tur as a ip i>, _x000C_",EERE EEEEEIEESS   Caxap necenu Caxcap белый tur as a ip i _x000C_,1,1
989,8ddb0017-1547-4e26-84c2-5e8445a140a3.jpg,"{||| Пиво „нетлое Старый “'… ""' | Мельник из бочонка 4605622010237 МяГКкое 4,3% 6/6 0,45, 102139775 * _x000C_", Пиво нетлое Старый    Мельник из бочонка 4605622010237 МяГКкое 43 66 045 102139775  _x000C_,1,1
990,8e10e101-a259-47ff-939a-a4c0c62c2b6d.jpg,_——____'_ НОа КОНФЕТЫ TOFFIFEE KOP. tae 1257 © 240” QW р — р” < _x000C_, НОа КОНФЕТЫ TOFFIFEE KOP. tae 1257  240 QW р  р  _x000C_,1,1
992,8e4fa34b-5530-4ef1-8587-d47b690049d8.jpg,ЧИПСЫ LAYS СМЕТАНА И | ЗЕЛЕНЬ 2259 _x000C_,ЧИПСЫ LAYS СМЕТАНА И  ЗЕЛЕНЬ 2259 _x000C_,1,1
994,8eab5830-b760-4f4d-bcb1-16ebd6d86fb0.jpg,"оЗМ ж Сметана | nPOCTOK BALIN 300, _x000C_",оЗМ ж Сметана  nPOCTOK BALIN 300 _x000C_,1,1
998,8ef324e8-5b5e-4690-9a3d-62df1356ef1d.jpg,"Б3МЖ КЕФИР ПРОСТО КИН 2,5% 1/6 930° _x000C_",Б3МЖ КЕФИР ПРОСТО КИН 25 16 930 _x000C_,1,1
999,8f119e50-cfb4-4475-8867-6fb597f2a84a.jpg,"' Напиток DRIVE МЕ 0,449n _x000C_", Напиток DRIVE МЕ 0449n _x000C_,1,1
1000,8f5cfe94-69a9-41e4-b7f4-e52a9d9a3117.jpg,"' ""\Мб ЧИПСЫ КАРТОФ CMETAHA SHE ) _x000C_", Мб ЧИПСЫ КАРТОФ CMETAHA SHE  _x000C_,1,1
1001,8fc5bfc0-a6c3-4b6f-9a4f-fca02e244d0d.jpg,\\— Изделие ОРИОН ЧОКО ПАИ 360г “Ongur ›луч в глазури с об /nnw _x000C_, Изделие ОРИОН ЧОКО ПАИ 360г Ongur луч в глазури с об nnw _x000C_,1,1
1002,8fd21f22-0aaf-4e33-9bfe-3880c13ad6f2.jpg,— wee NUBO БАЛТИКА № 3 КЛАССИЧЕСК CB Ant. 48. Ж/Б 0 45Л _x000C_, wee NUBO БАЛТИКА  3 КЛАССИЧЕСК CB Ant. 48. ЖБ 0 45Л _x000C_,1,1
1004,9019430c-8692-484f-8d1f-40fed46a68e1.jpg,на НАБОР ШОКОЛАДНЫХ КОНФЕТ МЕРСИ АССОРТИ КОР.250Г и 444° _x000C_,на НАБОР ШОКОЛАДНЫХ КОНФЕТ МЕРСИ АССОРТИ КОР.250Г и 444 _x000C_,1,1
1007,903f2081-7b2b-404c-9f83-d7e10e81532f.jpg,Вино АПСНЫ 0О 75л | _x000C_,Вино АПСНЫ 0О 75л  _x000C_,1,1
1008,904ba93f-b7c9-4224-8510-5428b960e748.jpg,| - Koo БАЛТИКА ‘ae 0.45) _x000C_,  Koo БАЛТИКА ae 0.45 _x000C_,1,1
1010,907f2078-e2f9-4e52-8530-56935bacbdda.jpg,"oC. ‚ Чипсы LAYS 140г ""| _x000C_",oC.  Чипсы LAYS 140г  _x000C_,1,1
1011,909da1d7-d377-4c16-9c35-348f04961a0e.jpg,В ай — о gpa a Te 7 КО cl Mm MEPCH АССОРТИ ROP 250Г \O 324” | - = р” < р” < _x000C_,В ай  о gpa a Te 7 КО cl Mm MEPCH АССОРТИ ROP 250Г O 324    р  р  _x000C_,1,1
1012,90bfb5b8-dbcf-4793-869f-48c1a48c674f.jpg,п 601223 RUBKE _ ЧИПСЬРКАМ`5 КРАБ | 140/150Г _x000C_,п 601223 RUBKE  ЧИПСЬРКАМ5 КРАБ  140150Г _x000C_,1,1
1015,91201a0e-563f-4b2c-9768-99b2d5f98da5.jpg,"Набор MERC] АССОРТИ Конфет 250, . Ака , -н ер _x000C_",Набор MERC АССОРТИ Конфет 250 . Ака  н ер _x000C_,1,1
1019,91a29dbe-4d61-4a01-ac68-acd329ea21c2.jpg,* ORION Изд.конд.СНОСО | 3 PIE 360г - RASPBERRY в гл E _x000C_, ORION Изд.конд.СНОСО  3 PIE 360г  RASPBERRY в гл E _x000C_,1,1
1022,92062ef5-9554-43fa-927c-c4e21336dfb2.jpg,Батончик SNICKERS | SUPER 80r WO OO ety Visleye ATS a eT _x000C_,Батончик SNICKERS  SUPER 80r WO OO ety Visleye ATS a eT _x000C_,1,1
1027,9251bad1-df28-45e6-b12c-b58858c80f4f.jpg,SIMMM Сметзно = ПРОСТОКВАШИНО ЗО0г а ‚ 20% _x000C_,SIMMM Сметзно  ПРОСТОКВАШИНО ЗО0г а  20 _x000C_,1,1
1028,927f5878-e842-43b2-abce-01befa136223.jpg,"©oxap-noco, Caxap SOnti ts Tr i _x000C_",oxapnoco Caxap SOnti ts Tr i _x000C_,1,1
1031,92d8fada-38c6-472b-b52c-51c01142d2f5.jpg,"HonwntTor ADRENALINE ВЫ С © Ё‘ Pe to oot le A, | _x000C_",HonwntTor ADRENALINE ВЫ С  Ё Pe to oot le A  _x000C_,1,1
1033,94174709-4fd7-4bec-9852-8a35e66914d0.jpg,"DRIVE МЕ НАПИТОК ЭНЕРГЕТ ОРИГИНАЛЬНЫИ ГАЗ 0,449Л _x000C_",DRIVE МЕ НАПИТОК ЭНЕРГЕТ ОРИГИНАЛЬНЫИ ГАЗ 0449Л _x000C_,1,1
1035,9459ad76-3e5d-41f9-bce8-25ea49699b5a.jpg,Еегрый НАПИТОК КОЛА Б/ АС/ г1л пл/ _x000C_,Еегрый НАПИТОК КОЛА Б АС г1л пл _x000C_,1,1
1037,94a01a44-17de-458d-b044-3c9df3f186e4.jpg,":° ПИВО СТАРЫЙ МЕЛЬНИВ ИЗ ; БОЧ.МЯГК.СВЕТ.4,3% С/Б 0,45/1 ‚ a „Ъ ОО | _x000C_", ПИВО СТАРЫЙ МЕЛЬНИВ ИЗ  БОЧ.МЯГК.СВЕТ.43 СБ 0451  a Ъ ОО  _x000C_,1,1
1039,94e020ec-2183-442d-8318-f7e9100aeadc.jpg,eee hin оеч НОО ЯЙЦО КУРИНОЕ СТОЛОВОс 1КАТЕГОРИЯ 10ШТ ТЕНДЕР  Г Ээ оа * _x000C_,eee hin оеч НОО ЯЙЦО КУРИНОЕ СТОЛОВОс 1КАТЕГОРИЯ 10ШТ ТЕНДЕР  Г Ээ оа  _x000C_,1,1
1042,9533164f-ef64-4273-96be-2f4256c1308f.jpg,›: HEINZ КЕТЧУП ТОМАТНЫЙ 520г _x000C_, HEINZ КЕТЧУП ТОМАТНЫЙ 520г _x000C_,1,1
1046,95aca5f4-b6c6-4dd2-a676-fcc81e470c6e.jpg,Яйцо КУРИНОЕ СТОЛОВОЕ ТКАТЕГОРИЯ TOLUT ТЕНДЕР / _x000C_,Яйцо КУРИНОЕ СТОЛОВОЕ ТКАТЕГОРИЯ TOLUT ТЕНДЕР  _x000C_,1,1
1047,95d07fd8-5aff-4dab-b135-84624ab82463.jpg,—.—_— НАБОР ШОКОЛАДНЫХ КОНФЕТ  МЕРСИ АССОРТИ KOP.2Sor |  E3490 | _x000C_,. НАБОР ШОКОЛАДНЫХ КОНФЕТ  МЕРСИ АССОРТИ KOP.2Sor   E3490  _x000C_,1,1
1048,95d943fd-ec41-416e-a61b-04cadb2a712c.jpg,"Ee eee — д — Батончик SNICKERS SUPER ВОг LOOK ж&р CIPI кар - by COKE) М, Нк _x000C_",Ee eee  д  Батончик SNICKERS SUPER ВОг LOOK жр CIPI кар  by COKE М Нк _x000C_,1,1
1049,95f88348-830c-4288-a894-9f85ef44dd89.jpg,HannToK ADRENALINE EL \iosno.aaen. _x000C_,HannToK ADRENALINE EL iosno.aaen. _x000C_,1,1
1053,96655a28-f2b2-45ce-8709-dc0be1a96362.jpg,"| |ч.'„'"".{гь. LAYS 225г CMETAHA И ЗЕЛЕНЬ | _x000C_", ч..гь. LAYS 225г CMETAHA И ЗЕЛЕНЬ  _x000C_,1,1
1055,96bcf028-e2f5-4d72-92d2-9a074086bf5f.jpg,5.8'_'0‹::5 SUPER ШОКОЛАДНЫЙ БАТОНЧИК _x000C_,5.805 SUPER ШОКОЛАДНЫЙ БАТОНЧИК _x000C_,1,1
1058,970b6be4-2ba3-46cf-a569-35bfd0830c25.jpg,"en a aman cayinneh® ., nl lame “EEEND ЧАИНАЙ кефир 3,2% n/6 930r. Кефир 1% n/6 930г.  a ul all Ui Cena Benenoe Mannon Cena Benenoe Милком  |e poaseittia7 | DOMOK 4600853108205 BS MOK  | 102387488 101581001 101  _ ВЕ 'ш ` _x000C_",en a aman cayinneh . nl lame EEEND ЧАИНАЙ кефир 32 n6 930r. Кефир 1 n6 930г.  a ul all Ui Cena Benenoe Mannon Cena Benenoe Милком  e poaseittia7  DOMOK 4600853108205 BS MOK   102387488 101581001 101   ВЕ ш  _x000C_,1,1
1061,9735fb84-2761-414a-8707-5378cb493e14.jpg, вино АПСНЫ 0.75л №| SOOO TOO UIC OPTIMA pHa _x000C_, вино АПСНЫ 0.75л  SOOO TOO UIC OPTIMA pHa _x000C_,1,1
1062,97413fd7-d614-4948-908f-bfc330c05e5d.jpg,rn | ——_o mA ПРОСТОКВАЩИНО СМЕТАНА 159% Pon cr wae ЗО0ОГ ПЛ/ CT (ДАНОН) щ&*&“„щ’;:. | _x000C_,rn  o mA ПРОСТОКВАЩИНО СМЕТАНА 159 Pon cr wae ЗО0ОГ ПЛ CT ДАНОН щщ.  _x000C_,1,1
1063,9799019e-88cf-4c9c-b1df-00b5e1c71bb8.jpg,"› ШОК.БАТОНЧИК SNICKERS ‚ ° SUPER 80/95Г | Ee «, З г _x000C_", ШОК.БАТОНЧИК SNICKERS   SUPER 8095Г  Ee  З г _x000C_,1,1
1064,97a13ec4-aa2e-43c9-a267-1ef938d8525e.jpg,AULLO КУРИНОЕ СТОЛОВОЕ ТКАТЕГОРИЯ 10LWT ТЕНДЕР 1 _x000C_,AULLO КУРИНОЕ СТОЛОВОЕ ТКАТЕГОРИЯ 10LWT ТЕНДЕР 1 _x000C_,1,1
1066,97ba8ef0-e3cc-4a76-9529-a94ca3c13a0d.jpg,"| Печенье NOTTE ЧОКОпПАЙ 336r | | Vb we tour. ЫЕ ‘а ""ip ee Gye: _x000C_", Печенье NOTTE ЧОКОпПАЙ 336r   Vb we tour. ЫЕ а ip ee Gye _x000C_,1,1
1068,97e45cd2-c872-43e0-96f8-4baa0cc6669b.jpg,ципсы LAYS 140г _x000C_,ципсы LAYS 140г _x000C_,1,1
1073,989ceecc-79b7-46ba-a9f1-8ac802ae0e39.jpg,"КОНФГТЫ TOFFEE КОР. aa) 240"" — = ee — _x000C_",КОНФГТЫ TOFFEE КОР. aa 240   ee  _x000C_,1,1
1075,98ed875c-685f-4164-9492-218513515062.jpg,Конфеты TO=FIFEE 125г || _x000C_,Конфеты TOFIFEE 125г  _x000C_,1,1
1076,990aa506-be8d-43be-b5c9-dab9b83f7bd0.jpg,| HAN. B/A ГАЗ.КОЛА ДОБРЫЙ 1Л : _x000C_, HAN. BA ГАЗ.КОЛА ДОБРЫЙ 1Л  _x000C_,1,1
1082,999b77ca-4508-43e9-83e6-bf4e96a4e15c.jpg,"— СТАРЫЙ МЕЛЬНИК K3 70‘10НКА ПИВО СВЕТ Т | Mar NACT4,3%0,45N Cr БУТ _x000C_", СТАРЫЙ МЕЛЬНИК K3 7010НКА ПИВО СВЕТ Т  Mar NACT43045N Cr БУТ _x000C_,1,1
1087,9adbeaa8-b1be-49ce-9b1f-ed3c1601f447.jpg,{ WERC] ШОКОЛАДНЫЕ КОНФЕТЫ АССОРТИ ° «ОКОС 250г _x000C_, WERC ШОКОЛАДНЫЕ КОНФЕТЫ АССОРТИ  ОКОС 250г _x000C_,1,1
1091,9baeb347-8c64-4959-8e2d-42870a3fa238.jpg,"_ ee ЙИ ооа °° ADRENALINE RUSH НАПИТОК ЭНЕРГЕТИЧЕСКИЙ ГАЗ | 00,4497 _x000C_", ee ЙИ ооа  ADRENALINE RUSH НАПИТОК ЭНЕРГЕТИЧЕСКИЙ ГАЗ  004497 _x000C_,1,1
1092,9bd15d2e-83f9-44c6-afdf-569c724c2f3b.jpg,ЯНЦО КУРИНОЕ СТОЛОВОЕ TRATELOPHA LOLUT ТЕНДЕР _x000C_,ЯНЦО КУРИНОЕ СТОЛОВОЕ TRATELOPHA LOLUT ТЕНДЕР _x000C_,1,1
1093,9c211a74-99d0-432a-ba09-317336a068c0.jpg,Иа CAXAP-NECOK БЕЛЫЙ ФАСОВАННЬ!Й 1КГ гост _x000C_,Иа CAXAPNECOK БЕЛЫЙ ФАСОВАННЬЙ 1КГ гост _x000C_,1,1
1094,9c64900d-28ea-4828-bdfd-41893ee4ac5e.jpg,"БАЛТИКА №3 КЛАСС ПИВО CBET ФИЛ ПАСТ 4,8%0,45J1 _x000C_",БАЛТИКА 3 КЛАСС ПИВО CBET ФИЛ ПАСТ 48045J1 _x000C_,1,1
1098,9cd21357-e18f-4b75-9a44-0ba999b97ec9.jpg,"ВИСКИ WILLIAM LAWSONS КУПАЖИРОВАННЫЙ ЗГОДА 40% 0,7Л _x000C_",ВИСКИ WILLIAM LAWSONS КУПАЖИРОВАННЫЙ ЗГОДА 40 07Л _x000C_,1,1
1100,9dad8a7d-145a-4f24-8668-fc628b37101c.jpg,LAYS ципсы Kar roe ruET At А _x000C_,LAYS ципсы Kar roe ruET At А _x000C_,1,1
1101,9dd044c0-3ddc-458d-8d39-12bc8244aae0.jpg,"›° HEINZ КЕТЧУП ТОМАТНЫЙ 320г | Ч "" Ъ an й _x000C_", HEINZ КЕТЧУП ТОМАТНЫЙ 320г  Ч  Ъ an й _x000C_,1,1
1102,9ddfdee0-b5ca-4631-979b-a95562df0907.jpg,БАТОНЧИК SNICKERS SUPER 80Г wok жар .ар / кар / нуг.покр ммол Wok _x000C_,БАТОНЧИК SNICKERS SUPER 80Г wok жар .ар  кар  нуг.покр ммол Wok _x000C_,1,1
1103,9de08718-f0e0-4901-b64b-169141463a62.jpg,| АВ Напиток МАРТИНИ БЬЯНКО 0.57 . прсм.бель / сладкии в _x000C_, АВ Напиток МАРТИНИ БЬЯНКО 0.57 . прсм.бель  сладкии в _x000C_,1,1
1107,9e5e6e32-5c50-426c-9771-b8c9ccf4a409.jpg,| Пипо СТАРЬ\а МЕЛЬНИК 0.45n ' Ya 7 gn bee “Weer as — ` | _x000C_, Пипо СТАРЬа МЕЛЬНИК 0.45n  Ya 7 gn bee Weer as    _x000C_,1,1
1109,9e73a776-0c16-4dd1-af4f-0fd89f3f4c8d.jpg,"ВИНО ИГРИСТОЕ МАРТИНИ ПРОСЕККО 11,5% 0,75/ 4 —Э AaKan _x000C_",ВИНО ИГРИСТОЕ МАРТИНИ ПРОСЕККО 115 075 4 Э AaKan _x000C_,1,1
1110,9ec18331-d20d-47ad-b1fe-9f4c12b9b682.jpg,САХАР-ПЕСОК БЕЛЫЙ '° ФАСОВАННЫЙ 1Кг focr — _x000C_,САХАРПЕСОК БЕЛЫЙ  ФАСОВАННЫЙ 1Кг focr  _x000C_,1,1
1111,9ec308d8-d00e-4fcb-8e90-de78bca1ec65.jpg,Напиток ДОБРЫЙ KONA tp zg “Don ray Ny _x000C_,Напиток ДОБРЫЙ KONA tp zg Don ray Ny _x000C_,1,1
1114,9f3e3c01-9a83-44d8-8948-de82066cbd0b.jpg,КОНФЕТЫ TOFFIFEE KOP. ' 425° _x000C_,КОНФЕТЫ TOFFIFEE KOP.  425 _x000C_,1,1
1116,9f558a2b-c608-4ce6-97f6-76f613ff4cea.jpg,КОНФЕТЫ МЕРСИ БЛЭК& УАЙТ ШОКОЛАДНЫЕ 240г ‚ ww. 509% _x000C_,КОНФЕТЫ МЕРСИ БЛЭК УАЙТ ШОКОЛАДНЫЕ 240г  ww. 509 _x000C_,1,1
1117,9f7186e4-fb6b-4acc-9b3c-01c2a7b14c5e.jpg,Пиво СТАРЫИЙ МЕЛЬНИК 0.45n Z ad 47. atl abae Le ANA pred feo” в ©. | _x000C_,Пиво СТАРЫИЙ МЕЛЬНИК 0.45n Z ad 47. atl abae Le ANA pred feo в .  _x000C_,1,1
1119,9f9d0f41-2cef-4a93-aa5b-93d040314990.jpg,|в…‹о АПСНЫ 0.75n | _x000C_,во АПСНЫ 0.75n  _x000C_,1,1
1124,a00b746f-44e5-44b2-bb3b-c59e108355b2.jpg,"Пиво светлое Балтика 3 4 о/ we классическое о 460068220045"" «/6 6,45, ' 101599518 PTY 4 3 % 2\ Р да _x000C_",Пиво светлое Балтика 3 4 о we классическое о 460068220045 6 645  101599518 PTY 4 3  2 Р да _x000C_,1,1
1131,a1a41e7d-962c-4240-bc60-3e6068f70465.jpg,"Ц \БЗМЖ Кефир ПРО(ЦОКВАШИНО 930r | 2,5% _x000C_",Ц БЗМЖ Кефир ПРОЦОКВАШИНО 930r  25 _x000C_,1,1
1132,a1b54931-0186-48d6-93d2-ae150607e3a1.jpg,"ь Чипсы LAYS 225r "" СМЕТАНА И ЗЕЛЕНЬ _x000C_",ь Чипсы LAYS 225r  СМЕТАНА И ЗЕЛЕНЬ _x000C_,1,1
1138,a275eba9-bfa1-4eb7-b7b4-90619a792643.jpg,НАП. Б/А ГАЗ.КОЛА ДОБРЫЙ 1/ _x000C_,НАП. БА ГАЗ.КОЛА ДОБРЫЙ 1 _x000C_,1,1
1143,a35c0484-fbb7-401c-aa78-55454a8781bf.jpg,| Auwo СТАРЫЙ МЕЛЬНИК 0.45n F ‘4 { a eo Li ‘oe ц bet be A $0. _x000C_, Auwo СТАРЫЙ МЕЛЬНИК 0.45n F 4  a eo Li oe ц bet be A 0. _x000C_,1,1
1146,a3d146ec-3d92-4d42-bc40-824e35e6fa65.jpg,| Boga СВЯТОЙ ИСТОЧНИК | 1.5n _x000C_, Boga СВЯТОЙ ИСТОЧНИК  1.5n _x000C_,1,1
1148,a419f1aa-b28e-4d02-abff-f6a22137a59f.jpg,"НАПИТОК ЭНЕРГ.ДРАЙВ'МИ Б/А ГАЗ.НИТРО БУСТ 0,449Л | ай ————_ Ь О ' _x000C_",НАПИТОК ЭНЕРГ.ДРАЙВМИ БА ГАЗ.НИТРО БУСТ 0449Л  ай  Ь О  _x000C_,1,1
1149,a4204235-5ff5-4f60-a67f-dcbab615f43f.jpg,iu Mepen Ассорти | wenn MAY 200г. — _x000C_,iu Mepen Ассорти  wenn MAY 200г.  _x000C_,1,1
1151,a4a9358b-42e7-4852-8def-4a429d3d7562.jpg,ee l—SY ципсы LAYS 140° | _x000C_,ee lSY ципсы LAYS 140  _x000C_,1,1
1152,a4cff899-9225-45a4-ada8-2f42b96bf2a0.jpg,"Be DRIVE ME HANMTOK ЭНЕРГЕТ ОРИГИНАЛЬНЫЙ ГАЗ 0,440/1 _x000C_",Be DRIVE ME HANMTOK ЭНЕРГЕТ ОРИГИНАЛЬНЫЙ ГАЗ 04401 _x000C_,1,1
1157,a543872f-3e2a-46b1-811d-6dee9a97ab27.jpg,"Напиток DRIVE ME 0,449n OPM Lt НАЛ bo лзирующ.б air каа _x000C_",Напиток DRIVE ME 0449n OPM Lt НАЛ bo лзирующ.б air каа _x000C_,1,1
1160,a588b296-b875-49c8-880e-b416352f67a4.jpg,"— - ‚О АПСНЫ КРАСНОЕ ry сл 0,75Л | ‹ АЗИЯ) # ® е an _x000C_",  О АПСНЫ КРАСНОЕ ry сл 075Л   АЗИЯ   е an _x000C_,1,1
1161,a58e6d96-5f05-4780-b90e-7f304d40b544.jpg,| MERC! КОНФЕТЫ ШОКОЛАДНЫЕ АССОРТИ | _x000C_, MERC КОНФЕТЫ ШОКОЛАДНЫЕ АССОРТИ  _x000C_,1,1
1165,a6827b35-8239-4043-9c3f-a8cf062b6b1c.jpg,"Напиток ADRENALINE RUSH | 0,449л тонизирующий б/алк.газ. _x000C_",Напиток ADRENALINE RUSH  0449л тонизирующий балк.газ. _x000C_,1,1
1167,a692957f-e169-4a64-9ccc-7704591bdc17.jpg,"A"" [— ” `  НВа тончик SNICKERS SUPER ВОг . 2:  pe MI CIPD OD RCI Hy”. юк КОЛЕН _x000C_",A     НВа тончик SNICKERS SUPER ВОг . 2  pe MI CIPD OD RCI Hy. юк КОЛЕН _x000C_,1,1
1169,a6f208f5-9f27-4c45-829f-dbb850d4d649.jpg,"НАПИТОК MARTINI BIANCO FBORIYNY БЕЛЫЙ СЛАДКИЙ 0,5Л eo eou (ИТАЛИЯ)  о 71@ вю _x000C_",НАПИТОК MARTINI BIANCO FBORIYNY БЕЛЫЙ СЛАДКИЙ 05Л eo eou ИТАЛИЯ  о 71 вю _x000C_,1,1
1174,a772b140-5b1c-45aa-9623-0a7194d80167.jpg,"ПМИ лн а боченка мельник из бочонка 4505622010237  ИГКОе 4,3% c/6 0,45л. INPIBQTFZHE _x000C_",ПМИ лн а боченка мельник из бочонка 4505622010237  ИГКОе 43 c6 045л. INPIBQTFZHE _x000C_,1,1
1175,a77b07b0-d3fc-4cbf-b732-fa5ba3ab55bd.jpg,Набор MERCI шоколадный ‚ 250г | weunmngpman эссорт.с navn &/мач _x000C_,Набор MERCI шоколадный  250г  weunmngpman эссорт.с navn мач _x000C_,1,1
1178,a7af0a82-d9bd-4f3c-951e-9bd0947e122c.jpg,"КВАС ЛИДСКИЙ ХЛЕБНЫЙ 11/6 1,5Л е` в he аы Г^ “ _x000C_",КВАС ЛИДСКИЙ ХЛЕБНЫЙ 116 15Л е в he аы Г  _x000C_,1,1
1181,a893f02b-cf4c-4f1e-a5aa-c9cdaf46f3d0.jpg,` -— :’~CSI:~O CO | ЧЕРНОГОЛОВКА RANMTOK ТАРХУ - - АЗ 27 _x000C_,  CSIO CO  ЧЕРНОГОЛОВКА RANMTOK ТАРХУ   АЗ 27 _x000C_,1,1
1182,a8dbc3bd-fe71-4b8d-bb9e-df028f22f0fb.jpg,"| ||| Вино opAntia pHoe | | Апсны кргасін1 | Э6 п адкое - © 4607052020039 70000136634 ef 6 0,75n. ne а nese Afuai... i _x000C_",  Вино opAntia pHoe   Апсны кргасн1  Э6 п адкое   4607052020039 70000136634 ef 6 075n. ne а nese Afuai... i _x000C_,1,1
1190,a9d1902f-1f22-451e-920d-adeecc03e514.jpg,7 НАПИДОК MARTIN : . БЕЛЫМЙ СЛАД Rose  ‚ (МТАЛИЯ)  ' і _ & A _x000C_,7 НАПИДОК MARTIN  . БЕЛЫМЙ СЛАД Rose   МТАЛИЯ      A _x000C_,1,1
1194,aa555fa3-2fcc-4b45-80cc-38acaea84ea0.jpg,TBO БАЛТИКА №3 КЛАССИЧЕСК — : CB.ANIK.4.8% Ж/Б 0.45) ! Feg9 ° _x000C_,TBO БАЛТИКА 3 КЛАССИЧЕСК   CB.ANIK.4.8 ЖБ 0.45  Feg9  _x000C_,1,1
1195,aa87e316-aaa7-40b2-9dd8-998e3855ee67.jpg,Чипсы LAYS 225г ' _x000C_,Чипсы LAYS 225г  _x000C_,1,1
1197,aac41e6d-db26-4464-87a1-f3edc0b97ec3.jpg,"'И Пиво светлое | | Балтика 3 4 Во/ "" классическое 4,8°%. 460068220045' — ж ie 6,452. 101599518 ee PUL UWS _x000C_",И Пиво светлое   Балтика 3 4 Во  классическое 48. 460068220045  ж ie 6452. 101599518 ee PUL UWS _x000C_,1,1
1199,ab23f7d9-1741-4cc0-8c92-9cc65840c2ad.jpg,"=_% И ёШО“; НАПИТОК B/A ЭНЕРГ. : АДРЕНАЛИН РАШ Ж/Б 0,449n `  н _x000C_", И ёШО НАПИТОК BA ЭНЕРГ.  АДРЕНАЛИН РАШ ЖБ 0449n   н _x000C_,1,1
1201,ab4fae58-cdbc-4c30-8519-0033f15aaa66.jpg,"| Kondern, TOFFIFEE 125г . _x000C_", Kondern TOFFIFEE 125г . _x000C_,1,1
1204,abac4708-09dd-4852-8986-11f1668b3c80.jpg,НВ BEPMYT МАРТИНИ BbAHKG Э’ АРАЯ BAS эа та БЕЛЫЙ СЛАДКИЙ 15% ( 5Л ГО РО <Ф - Bua Bra 699% _x000C_,НВ BEPMYT МАРТИНИ BbAHKG Э АРАЯ BAS эа та БЕЛЫЙ СЛАДКИЙ 15  5Л ГО РО Ф  Bua Bra 699 _x000C_,1,1
1206,abd1feed-4d3d-432a-9bbf-206d26a2585e.jpg,"ВОДА ПИТЬЕВАЯ СВЯТОЙ _ ИСТОЧНИК Н/ГАЗ П/Б 1,5Л рнч nr Ban FY _x000C_",ВОДА ПИТЬЕВАЯ СВЯТОЙ  ИСТОЧНИК НГАЗ ПБ 15Л рнч nr Ban FY _x000C_,1,1
1209,acfc3650-ace3-4c1f-814c-06e6f26d9a58.jpg,"— Пиво БАЛТИКА КЛАССИЧ.МЗЗ 0.45n ge SR, _x000C_", Пиво БАЛТИКА КЛАССИЧ.МЗЗ 0.45n ge SR _x000C_,1,1
1210,ad229d5e-b1a0-4612-bff1-d61b8f899b4a.jpg,"‘Г ШОК.БАТОНЧИК SNICKERS И SUPER 80/95, м _x000C_",Г ШОК.БАТОНЧИК SNICKERS И SUPER 8095 м _x000C_,1,1
1217,addc7e8e-2b76-4685-a182-aacf5f467567.jpg,EEE ‘<a Вино АПСНЫ 0.75 ! ирасгмеов гполус лади с @ ордимармс ® °  aaa» | _x000C_,EEE a Вино АПСНЫ 0.75  ирасгмеов гполус лади с  ордимармс    aaa  _x000C_,1,1
1219,adfd0697-85d4-4587-8f3c-20a59293a340.jpg,"ВИНО АПСНЫ KPACHOE = П/СЛ 0,75Л _x000C_",ВИНО АПСНЫ KPACHOE  ПСЛ 075Л _x000C_,1,1
1221,ae4d1eff-08b1-4a81-9004-7a882dd30436.jpg,Батончик SNICKERS SUPER 80г а е покр.мол.шок _x000C_,Батончик SNICKERS SUPER 80г а е покр.мол.шок _x000C_,1,1
1223,ae93187c-de05-4200-82de-14cdbab89ee1.jpg,— .'ВЁТОЙ ИСТОЧНИК ПИТЬЕВАЯ ВОДА НЕГАЗ ‚Э > _x000C_, .ВЁТОЙ ИСТОЧНИК ПИТЬЕВАЯ ВОДА НЕГАЗ Э  _x000C_,1,1
1238,b0b72252-7010-4d28-bde6-b5bb3f053114.jpg,Батончик SNICKERS SUPER 80г шок.жар.гр/кар/нуг.покр.мол.шок ‚ _x000C_,Батончик SNICKERS SUPER 80г шок.жар.гркарнуг.покр.мол.шок  _x000C_,1,1
1239,b0c53022-a895-4529-8a79-0f2742c04cf6.jpg,| ЧЕРНОГОЛОВКА НАПИТОМ TAPXYH [A327 _x000C_, ЧЕРНОГОЛОВКА НАПИТОМ TAPXYH A327 _x000C_,1,1
1242,b154008e-c9bb-493d-a8fd-9df0c73cdf08.jpg,"— ПРОСТОКВАШИНО КЕФИР МОВЕЙ 2,5"". ЭЗОГ МР epee _x000C_", ПРОСТОКВАШИНО КЕФИР МОВЕЙ 25. ЭЗОГ МР epee _x000C_,1,1
1247,b21119db-8cf8-4bb7-8ffe-0a9998533247.jpg,| SNICKERS SUPER ШОКОЛАДНЫЙ БАТОНЧИК _x000C_, SNICKERS SUPER ШОКОЛАДНЫЙ БАТОНЧИК _x000C_,1,1
