file_name,text,text_clean,feature
362be43d-7414-47de-8e0b-237b9db63cae.jpg,питок МАРТИНИ БЬЯНКО O.5n ' ель / слад<хий | _x000C_,питок мартини бьянко o 5n  ель  сладхии   x000c ,1
2e31aafc-1aa3-47c6-9c62-987a91a9798e.jpg,КОНФЕТЫ МЕРСИ БЛЭК& УАЙТ | ' ШОКОЛАДНЫЕ 240г | я ee о4 we S097 _x000C_,конфеты мерси блэк уаит   шоколадные 240г  я ee о4 we s097  x000c ,1
d5e4bc78-c001-4a13-b032-90aec7fb7bec.jpg,at EL aaa TOFFIFEE КОНФЕТЫ ШОКОЛАДНЫЕ 125Г _x000C_,at el aaa toffifee конфеты шоколадные 125г  x000c ,1
d49575ce-ce42-47be-a85e-d7c64ff148c6.jpg,Водкао РУССКИЙ СТАНДАРТ О 5л _x000C_,водкао русскии стандарт о 5л  x000c ,0
1d0c4744-3d50-42e9-8036-fb37634a759f.jpg,"63M ЙогуРТ ФРУТТИС ВИШ. ПЛОМБ/ГРУША.ВАН.З% 115г >, =, _. . _x000C_",63m иогурт фруттис виш  пломбгруша ван з 115г        x000c ,0
64323468-f005-405c-9918-1523ad4e3675.jpg,"— Bop APXAHFESIEC HAS СЕВЕРНАЯ В РЖКА 40% 0,sn (АЛВИЗ) 12 _x000C_", bop apxahfesiec has северная в ржка 40 0sn алвиз 12  x000c ,0
4b4eb7b4-eb6d-4bcb-a3d4-9add4cbee665.jpg,"lee ВОДКА ОРТОДОКС oy, 05п _ ` LY aan _x000C_",lee водка ортодокс oy 05п   ly aan  x000c ,0
7dfbadd6-f66f-4468-a7a3-a56082816aaf.jpg,' УГОЛЬДРЕВЕСНЫЙ 2.5кг _x000C_, угольдревесныи 2 5кг  x000c ,0
38bfec80-7b4d-4000-ad78-f9b4d924bc44.jpg,"' . | mae. fg! KPACHOR П) СЛ 0,75л аза А м а _x000C_",    mae  fg kpachor п сл 075л аза а м а  x000c ,1
fe497f93-e177-4d1b-82a4-60f3fb0f9b98.jpg,Вафли ЯШКИНСКИЕ шоколадные 300г _x000C_,вафли яшкинские шоколадные 300г  x000c ,0
bc4a34ec-b5f4-458a-b6d9-f32aebf1a88f.jpg,"ti — —а° Картофелпь МОСКОВ.КАРТОФЕ ЛЬ 180), и Вк УС ОМ Cx OS Кр г ,, _x000C_",ti  а картофелпь москов картофе ль 180 и вк ус ом cx os кр г   x000c ,0
626adb19-ab92-4f86-ab7a-f1e26dcacc89.jpg,' Комфетьы VOFFIFEE 123г | _x000C_, комфетьы voffifee 123г   x000c ,1
71f9f582-f3f3-4684-ac38-8d43e07a2c29.jpg,"БЛАГОДЕЙ КВАС трддиционньпй 1,5/1 _x000C_",благодеи квас трддиционньпи 151  x000c ,1
36008ade-6630-488d-9399-1123fc715635.jpg,"ВОДА ПИТЬЕВАЯ СВЯТОЙ | 1 uctounuk гдз П/Б 14,57 _x000C_",вода питьевая святои  1 uctounuk гдз пб 1457  x000c ,1
838feb93-f793-4fab-9930-f845e8853cd4.jpg,ЮБИЛЕЙНОЕ ПЕЧЕНЬЕ ВИТАМИННОЕ ТРАДИЦИОННОЕ Ter Lao _x000C_,юбилеиное печенье витаминное традиционное ter lao  x000c ,0
a6827b35-8239-4043-9c3f-a8cf062b6b1c.jpg,"Напиток ADRENALINE RUSH | 0,449л тонизирующий б/алк.газ. _x000C_",напиток adrenaline rush  0449л тонизирующии балк газ   x000c ,1
14cb33d2-89d4-40ea-b765-79cd401bbd62.jpg,ШОК.БАТОНЧИК SNICKERS SUPER 80/95r = ao an _x000C_,шок батончик snickers super 8095r  ao an  x000c ,1
e52796ed-a158-4693-93e1-553709c711ed.jpg,"Пиво БАЛТИКА KNACCHUY.NES 0.45n, a SBesy ш» 17 GR. _x000C_",пиво балтика knacchuy nes 0 45n a sbesy ш 17 gr   x000c ,1
f7a4d9d7-3588-4227-a6b5-a5ec014d3b54.jpg,"ВЕЛКОПОПОВИ Й КОЗЕЛ ПИВО СВЕТ. 4% ПАСТ 0,45Л ёг""ивут MOE LZ. aoa _x000C_",велкопопови и козел пиво свет  4 паст 045л егивут moe lz  aoa  x000c ,0
5e8e8e29-8eed-49e8-ae9e-48d2cb5126c1.jpg,"СТАРЫЙ МЕЛЬНИК ИЗ & 7очон“_'—і_('д'і'іи_в”о“с'вет МЯГ ПАСТ&,3%0,45Л CT/ БУТ _ @аа В 6© aa _x000C_",старыи мельник из  7очондивосвет мяг паст3045л ct бут  аа в 6 aa  x000c ,1
faedf2fa-6a76-4833-97f7-7e73fd042ed7.jpg,Б3ЗМм ж кКефир ПРОСТОКВАШИНО 930r _x000C_,б3змм ж ккефир простоквашино 930r  x000c ,1
e4193ee7-43da-45df-82cd-9bc8302c9800.jpg,Пиво ХАМОВНИКИ ВЕНСКОЕ гг 0.45n - wets & At g I/F _x000C_,пиво хамовники венское гг 0 45n  wets  at g if  x000c ,0
9ec308d8-d00e-4fcb-8e90-de78bca1ec65.jpg,Напиток ДОБРЫЙ KONA tp zg “Don ray Ny _x000C_,напиток добрыи kona tp zg don ray ny  x000c ,1
b152c69a-d907-4f7a-b846-3206c407762d.jpg,Ol |Чипсы LAYS 140г | _x000C_,ol чипсы lays 140г   x000c ,0
b3a6a055-2138-4c71-b64a-fcf5d3d081b8.jpg,| TOFFIFEE КОНФЕТЫ ШОКОЛАДНЫЕ 125г _x000C_, toffifee конфеты шоколадные 125г  x000c ,1
3f787fee-952d-49f4-aac4-e8ab4bfbab05.jpg,ВОДКА БЕЛАЯ БЕРЕЗКА 40% IN (Poccug) К 9 _x000C_,водка белая березка 40 in poccug к 9  x000c ,0
f17e606d-e659-4793-b9a2-9306e9992f31.jpg,"5; Нр Напиток DRIVE ME 0,449n a _x000C_",5 нр напиток drive me 0449n a  x000c ,1
90bfb5b8-dbcf-4793-869f-48c1a48c674f.jpg,п 601223 RUBKE _ ЧИПСЬРКАМ`5 КРАБ | 140/150Г _x000C_,п 601223 rubke  чипсьркам5 краб  140150г  x000c ,1
f1a6ed68-c5c8-418f-bf05-62545c2199d9.jpg,* ГОРОШЕК ЗЕЛЁНЫЙ НЕЖНЫЙ НЕ!М2/ХАЙНЦ 390/400Г : р” р° — < a _x000C_, горошек зеленыи нежныи нем2хаинц 390400г  р р   a  x000c ,0
e32f7285-9264-420c-9f2b-1c6a3345c251.jpg,КАРТОФ.ЛЮРЕ Б/П РОЛЛТОН. КУРИНЫЙ ВКУС T/CT 40г 5439 _x000C_,картоф люре бп роллтон  куриныи вкус tct 40г 5439  x000c ,0
de1a68aa-2bbf-4239-8ab6-e3f9330ed983.jpg,BUCK WILLIAM LAWSONS хГОДА 40% 0.571 (ТРАДИЦИИ КАЧЕСТВА)} go 399 ° оа _x000C_,buck william lawsons хгода 40 0 571 традиции качества go 399  оа  x000c ,0
4fc31e87-3f41-469f-b7f2-c0d039a93b0f.jpg,| .М adore — | Виски БАЛЛАНТАЙЗ ФАИЙНЕСТ О 7р |Е _x000C_,  м adore   виски баллантаиз фаиинест о 7р е  x000c ,0
dd7ed426-72d7-499b-85ab-d88b08d90760.jpg,"НАП.Б/д ЭНЕРГ.ДРАЙВ ми ОРИДЖИНАЛ ГАЗ.Ж/Б 0,449/Л _x000C_",нап бд энерг драив ми ориджинал газ жб 0449л  x000c ,1
82de7791-3faa-4602-80ef-08f194babfc6.jpg,ГО КРУАССАН МИНИ CHIPICAO С KPEMOM КАКАО 50Г | _x000C_,го круассан мини chipicao с kpemom какао 50г   x000c ,0
eabffcb7-aa3c-49f8-aea6-e7efa13f4e76.jpg,| БзМЖ Творог САВУШКИН —   ПРОД. 130г Ten SC 31 5% мо лИн niet a ee „т So foe в _x000C_, бзмж творог савушкин    прод  130г ten sc 31 5 мо лин niet a ee т so foe в  x000c ,0
6898b7a1-c46d-4531-9187-cf891a503f6e.jpg,"uO"" Onunw SNICKERS SUPER ВОг ‘ _x000C_",uo onunw snickers super вог   x000c ,1
8dbba6bc-69ac-41d1-a18e-da22d866ae16.jpg,"ne ** ъ YOR. BATOHUNK TWIX Эк — т : \_` _| й`а , oo ач _x000C_",ne  ь yor  batohunk twix эк  т    иа  oo ач  x000c ,0
7fac5c62-47f2-4bcc-ac69-dd0886e13d49.jpg,"ооолллОллалаллооллилоалоьь — | KINDER PINGUI ПИРОЖНОЕ 0,03 КГ ПЛЕН/ yn ( DEPPEPO) _x000C_",ооолллоллалаллооллилоалоьь   kinder pingui пирожное 003 кг плен yn  deppepo  x000c ,0
98ed875c-685f-4164-9492-218513515062.jpg,Конфеты TO=FIFEE 125г || _x000C_,конфеты tofifee 125г   x000c ,1
09d204ea-109f-49dc-87f3-8c776e565d29.jpg,НВ Напиток МАРТИНИ BbAHKO 0.5л' ' Pye Sa ib са | _x000C_,нв напиток мартини bbahko 0 5л  pye sa ib са   x000c ,1
8145ad28-ec17-4e8c-b473-a02ca166101d.jpg,"4> ZF BAILEYS.BEMMMS COMB OUHbIV Sur"" OTA 1 7QQ% _x000C_",4 zf baileys bemmms comb ouhbiv sur ota 1 7qq  x000c ,0
34be9d60-819d-4d5c-92e3-4e81e846c25d.jpg,КРУПА ГРЕЧНЕВАЯ УВЕЛКА В/ПАК 5X80 400г 109” _x000C_,крупа гречневая увелка впак 5x80 400г 109  x000c ,0
c38ed720-58f8-4d4a-a373-ec32a2f6a1dc.jpg,":___ __._.—. —- — — Oe nay 7 NUBO ЖАТЕЦКИИ ГУСЬ СВЕТЛОЕ АЛК. 4,6% Ж/Б 0,46N _x000C_",        oe nay 7 nubo жатецкии гусь светлое алк  46 жб 046n  x000c ,0
c961b4da-e60d-4ee8-b714-581f02d0c6a2.jpg,— САХАР-ПЕСОК БЕЛЬ!Й ФАСОВАННЬ\Й aKr ГОСТ — — nan = ™ _x000C_, сахарпесок бельи фасованньи akr гост   nan    x000c ,1
07babc9e-3b8d-48f1-84a8-52cc5fb65d1d.jpg,ППипо СТЕЛЛА АРТУА В nm BAN _ _x000C_,ппипо стелла артуа в nm ban   x000c ,0
7a25c198-eb0a-4e36-9520-ce16031b49e2.jpg,Крусссаны миныи CHIPIC AO 50Or a Re a a ке вемоо аыИа - _x000C_,крусссаны миныи chipic ao 50or a re a a ке вемоо аыиа   x000c ,0
31f34dac-4a19-41af-a197-980a864ff028.jpg,"NS Oe ] Нобор конфет А КОРКУНОВ 192, . _x000C_",ns oe  нобор конфет а коркунов 192    x000c ,0
ae19bc2b-26e5-4634-8d01-127e109c06d0.jpg,"- | ВОДКА РУССКАЯ ВАЛЮТА 38% 0,25Л ° (ТАТСПИРТПРОМ) _x000C_",  водка русская валюта 38 025л  татспиртпром  x000c ,0
da7a566b-3066-477e-be02-bfdc075d2881.jpg,"ВИСКИ WILLIAM LAWSONS КУПАЖИРОВАННЫЙ ЗГОДА 40% 0,7Л _x000C_",виски william lawsons купажированныи згода 40 07л  x000c ,1
ee605d20-94ce-4aae-8212-252cdc0c4c67.jpg,"‚ BOA МИН.БОРЖОМИ ГАЗ С/Б 0,5 Л ' ВО | _x000C_", boa мин боржоми газ сб 05 л  во   x000c ,0
296dd3a7-0af6-4061-8b0b-a8c33bfbf36e.jpg,Нектар RICH из апельсинов 1л la манго | _x000C_,нектар rich из апельсинов 1л la манго   x000c ,0
0cd66166-5063-406d-85a1-c3899307d5af.jpg,"НАП.Б/А ЭНЕРГ.ДРАЙВ МИ ‘_ ОРИДЖИНАЛ ГАЗ.Ж/Б 0,449Л ma», ^ _x000C_",нап ба энерг драив ми  ориджинал газ жб 0449л ma   x000c ,1
98b18a32-949e-4541-8387-d6fb2cd3f379.jpg,"asus = ~ Водка ТАЛКА 40% o.5, | _x000C_",asus   водка талка 40 o 5   x000c ,0
e21a8080-34b7-4dfd-880d-c0eca42247cc.jpg,"{ ВЕ ПЯТЬ ОЗЕР 40% 0,7Л 5 (OM PN BHHTIPOM): 2 / : _x000C_", ве пять озер 40 07л 5 om pn bhhtipom 2    x000c ,0
06f2d4ee-dce2-4bab-8ee5-a4e8d5007d54.jpg,В Квас РУССКИЙ 1.42л п! _x000C_,в квас русскии 1 42л п  x000c ,1
e2d3566f-c69c-49f5-ae69-0a13bd8730bd.jpg,"БАЛТИКА Nes КЛА 4,8%0,451 CC ПИВО СВЕТ ФИЛ ПАСТ О , 56.09 | _x000C_",балтика nes кла 480451 cc пиво свет фил паст о  56 09   x000c ,1
7cfc9e65-efce-49e1-87ab-79a48d1dc3d4.jpg,"ВИНО АПСНЫ КРАСНОЕ П/СЛ 0,75Л 569° _x000C_",вино апсны красное псл 075л 569  x000c ,1
eb93f727-1240-45bd-8196-0d2e4722ed19.jpg,ааа ! БЗМЖ Кефир ПРОСТОКВАШИНО 930r .1 _x000C_,ааа  бзмж кефир простоквашино 930r  1  x000c ,1
ab23f7d9-1741-4cc0-8c92-9cc65840c2ad.jpg,"=_% И ёШО“; НАПИТОК B/A ЭНЕРГ. : АДРЕНАЛИН РАШ Ж/Б 0,449n `  н _x000C_", и ешо напиток ba энерг   адреналин раш жб 0449n   н  x000c ,1
63512390-0aa6-4af0-9174-1bb4000a3e67.jpg,"ВОДКА АРХАНГЕЛЬСКАЯ СЕВЕРНАЯ ВЫДЕРЖКА 40% 0,7Л _x000C_",водка архангельская северная выдержка 40 07л  x000c ,0
dffbf2df-211e-4380-b3d3-9a8542462d9d.jpg,— | ДОКТОР ДИЗЕЛЬ ПИВ HAN ЕЖЕВ/ ГРЕЙП Н/ | Ф ПАСТ 5% 045Л _x000C_,  доктор дизель пив han ежев греип н  ф паст 5 045л  x000c ,0
f2e855ab-3deb-4ce1-b07a-9c634c70e808.jpg,_— БЗМЖ СЫР ПЛ.МЮА/ВИОЛА СЛИВОЧНЫЙ 50% N/KOHT 200г |  22290 _x000C_, бзмж сыр пл мюавиола сливочныи 50 nkoht 200г   22290  x000c ,0
835be4da-6737-4bb4-9bf3-785fb8b1dee4.jpg,-—Б МЖ-СМЕТАНА — —- —- ВЕ ПРОСТОКВАШИНО 15% П/СТ 300г Bae Mm OLY : _x000C_,б мжсметана    ве простоквашино 15 пст 300г bae mm oly   x000c ,1
6cd4dc81-6149-431c-bbe6-7ccbce5b3457.jpg,—  КОЛБАСА ДОКТОРСКАЯ ГОСТ N/A 500г ВЛМК ' ЭОФ 90 | _x000C_,  колбаса докторская гост na 500г влмк  эоф 90   x000c ,0
aeb0c333-51e4-4cbb-8ca0-9782e9ff549a.jpg,"| Kawa ФРУТОНЯНЯ O,2n i |MOPCuHO-rpCuHeBas С AOS.CKOM | _x000C_", kawa фрутоняня o2n i mopcuhorpcuhebas с aos ckom   x000c ,0
436dc8ed-2d42-4418-8e4f-d4b4f57d3c64.jpg,Вино ЖАН TONE ШЕНЕ 0.757 ДЕЛИШЕС МЕДИУМ CBUT КР.п/сл.ор. н _x000C_,вино жан tone шене 0 757 делишес медиум cbut кр псл ор  н  x000c ,0
11331479-4661-4eb7-9e04-28f12d56034b.jpg,Пиво СТАРЫЙ МЕЛЬНИК 0 45л 3 --° «СРе в war «ео‘ Aye п) ® _x000C_,пиво старыи мельник 0 45л 3  сре в war ео aye п   x000c ,1
0e1bfcdb-d5b1-4e9d-b63c-4b7c96fdc855.jpg,"—_ ВИСКИ ВИЛЬЯМ ; ЛОУСОНС 40% 0,7/ 1 1 599% : — | >, ” < _x000C_", виски вильям  лоусонс 40 07 1 1 599        x000c ,1
08915952-374f-44d5-8b07-cc4e8e06b847.jpg,В: ® Пипо ЖИГУЛЕВСКОЕ — „й } OCUSOE Oty С светлое 4% ж/б ‚ _x000C_,в  пипо жигулевское  и  ocusoe oty с светлое 4 жб   x000c ,0
06d77368-7b91-4558-9363-66e09da787c1.jpg,"ЬЗМ ж Kedup ПРОСТОКВАШИНО 93 БЗМЖ Kegup ПРОСТОКВАШИНО Э30г "" _x000C_",ьзм ж kedup простоквашино 93 бзмж kegup простоквашино э30г   x000c ,1
a275eba9-bfa1-4eb7-b7b4-90619a792643.jpg,НАП. Б/А ГАЗ.КОЛА ДОБРЫЙ 1/ _x000C_,нап  ба газ кола добрыи 1  x000c ,1
9dad8a7d-145a-4f24-8668-fc628b37101c.jpg,LAYS ципсы Kar roe ruET At А _x000C_,lays ципсы kar roe ruet at а  x000c ,1
9f3e3c01-9a83-44d8-8948-de82066cbd0b.jpg,КОНФЕТЫ TOFFIFEE KOP. ' 425° _x000C_,конфеты toffifee kop   425  x000c ,1
3419af5b-07f3-404a-ae1e-04ae11173f1c.jpg,' ! АПСНЫ 0.75л || олуследкое ординарное ‘ 1 ee ‘4 _x000C_,  апсны 0 75л  олуследкое ординарное  1 ee 4  x000c ,1
184b4494-3c04-48d3-a771-c921771b34c8.jpg,"""' """" ’‚ Чипсы 1 МН афра nem _x000C_",   чипсы 1 мн афра nem  x000c ,1
289eaad4-d65c-484d-b18a-ca62115badf8.jpg,een OO | Виски ВИЛЬЯМ ЛОУСОНС 0.7n ' | LO% _x000C_,een oo  виски вильям лоусонс 0 7n   lo  x000c ,1
eb63182c-dba9-442f-8033-cded3b2fa422.jpg,Вино АПСНЫ О.75л ш _x000C_,вино апсны о 75л ш  x000c ,1
c32d2292-051e-4271-abc3-8069d056aab0.jpg,"БЗМЖ Молоко РОГАЧЕВЪ : ' AGT CT уцщ@несе с шр У., ! _x000C_",бзмж молоко рогачевь   agt ct уцщнесе с шр у    x000c ,0
4333066e-2c80-480f-ac90-c0d45f93c488.jpg,Keruyn HEINZ ТОМАТНЫЙ A/n 320г _x000C_,keruyn heinz томатныи an 320г  x000c ,1
ced1696c-2483-4d83-8ca3-ead287a2ea17.jpg,"СТАРЫЙ МЕЛЬНИК ИЗ 7ОЧОНКА ПИВО СВЕТ Mar ПАСТ&,3%0,65Л СТ/ БУТ _x000C_",старыи мельник из 7очонка пиво свет mar паст3065л ст бут  x000c ,1
64e6adbc-2bcb-4d9d-9297-3081b0b61f12.jpg,СОК RICH АПЕЛЬСИН 1n | _x000C_,сок rich апельсин 1n   x000c ,0
1abb1ec7-451a-4756-8b6a-0563b2409789.jpg,"EEN“ Бисквит -°Р""°""’"" ЖМ'!)ШШШ‘…[ №`Чоко Naa 12 4607008435138! 100365576 * 360r. | CON 20 1 1(5л5) toa oo, _x000C_",een бисквит р жмшшш чоко naa 12 4607008435138 100365576  360r   con 20 1 15л5 toa oo  x000c ,1
cfccbd55-c772-4501-ae50-fd81a632c0bb.jpg,Шоколад MILKA МММАХ 300r BST OWN IE NAOT ROP ROW OOM bya _x000C_,шоколад milka мммах 300r bst own ie naot rop row oom bya  x000c ,0
b3e11279-cf76-4e88-93c7-0b79931037ed.jpg,"Арманскии KOHbAK 5 nETHYM 40. 0,50 jAPMEHUS CW) :© ee _x000C_",арманскии kohbak 5 nethym 40  050 japmehus cw  ee  x000c ,0
702903d7-638e-435b-b492-2319781684a0.jpg,B3IM XK Слиеки МОЛОЧНЫЙ ЗНАК Б5ООмл мер РОр OF ва Л 8аа _x000C_,b3im xk слиеки молочныи знак б5оомл мер рор of ва л 8аа  x000c ,0
6a75c92a-0e27-4764-a1f3-6c1252c250f6.jpg,"Вввоижллоложололалиляаюалолааялаюолрлялиоаеьнь — Виски ВИЛЬЯМ ЛОУСОНС O 7p . L409, _x000C_",вввоижллоложололалиляаюалолааялаюолрлялиоаеьнь  виски вильям лоусонс o 7p   l409  x000c ,1
c3a52af2-b22e-4841-b31b-cb57aba5b366.jpg,"жевательная резинка \ ORBIT 13,6r БЕЛОСНЕЖНЫЙ НЕЖНАЯ MATA ‘Ёш""„' _x000C_",жевательная резинка  orbit 136r белоснежныи нежная mata еш  x000c ,0
90064a32-a061-4986-9964-0a2b623eb1f0.jpg,"' Энергетический | | | HankroK ynbcan 4601351012856 APaWe «/6 0,45n. 102327477 Е VODA 5 1127/1) >. men 1 Ъ» | _x000C_", энергетическии    hankrok ynbcan 4601351012856 apawe 6 045n  102327477 е voda 5 11271   men 1 ь   x000c ,0
7e0b694c-2b86-476c-9e58-ebc8a0210d64.jpg,BHHO АПСНЫ КРАСНОЕ N/CA 0.75/ Sloe _x000C_,bhho апсны красное nca 0 75 sloe  x000c ,1
0668c2ff-29b4-42ed-9e1b-0e441150bb5f.jpg,Шоколод РОССИЯ-ЩЕДРАЯ ДУША 82г . ALO) DIC ок НН Ц. KOM a es _x000C_,шоколод россиящедрая душа 82г   alo dic ок нн ц  kom a es  x000c ,0
620c93f9-f45b-4486-a1dc-27cf508b0f02.jpg,TESS SIESTA ЧАЙ ЧЕРН ЦЕДРА/ MATA АРОМ . ГУАВАЁ!АИМ 25ПАК ц al _x000C_,tess siesta чаи черн цедра mata аром   гуаваеаим 25пак ц al  x000c ,0
29b3a285-272c-4bf1-875d-fa971ef91ed4.jpg,ЧИПСЫ Lay's СМЕТАНА'!‹ И ЗЕЛЕНЬ 225г — « Ь_ _x000C_,чипсы lays сметана и зелень 225г   ь  x000c ,1
7fab9bc1-0370-4027-9c9a-d3c44490e4a0.jpg,"Напиток DRIVE МЕ 0,449n . | РИ LK лНАЛ TO ABNPyOul.6/anK.-~a3. _x000C_",напиток drive ме 0449n    ри lk лнал to abnpyoul 6ank a3   x000c ,1
a46023d7-6d40-4398-a004-fca258d0094a.jpg,"ВОДКА ОСОБАЯ ЗЕЛЕНАЯ МАРКА KEAPOpas 40% 0,25Л (РОССИЯ) :20 _x000C_",водка особая зеленая марка keapopas 40 025л россия 20  x000c ,0
6a44ac56-83d9-4bff-b286-f2213796923a.jpg,"КОНЬЯК РОССИЙСКИЙ ЗОЛОТОЙ РЕЗЕР® SNET 40% 0,25Л (БАСТИОН) 12 _x000C_",коньяк россиискии золотои резер snet 40 025л бастион 12  x000c ,0
6ab4a327-4c55-41c3-90f6-99988f712cb8.jpg,'О^ MAPTHH Bb Stic Bs ! | Genny Сладкий _x000C_,о mapthh bb stic bs   genny сладкии  x000c ,1
4ce7bd32-3d83-4e2f-84bb-9cb6fab1d871.jpg,= MICKERS SUPER oKonABHElM БАТОНЧИК _x000C_, mickers super okonabhelm батончик  x000c ,1
fd388988-a9be-4219-b77e-bfd2ea7cd1f0.jpg,"ПИВО ХОЛЬСТЕН СТРОНГ . СВЕТЛОЕ 7% Ж/Б 0,45Л _x000C_",пиво хольстен стронг   светлое 7 жб 045л  x000c ,0
7acd074c-106d-485b-8abf-767b8d102ac4.jpg,BP Вино НАДЕЖДА () 757 '| _x000C_,bp вино надежда  757   x000c ,0
2ea47e71-a383-440f-a29a-4adc9360a250.jpg,ра Жеват'ельн ! | Hi Ly i резинка О Ё ы Н И НН it шппп…‚.‚.‚ ie od sh I «- 4009800395977 _x000C_,ра жевательн   hi ly i резинка о е ы н и нн it шппп   ie od sh i  4009800395977  x000c ,0
8e10e101-a259-47ff-939a-a4c0c62c2b6d.jpg,_——____'_ НОа КОНФЕТЫ TOFFIFEE KOP. tae 1257 © 240” QW р — р” < _x000C_, ноа конфеты toffifee kop  tae 1257  240 qw р  р   x000c ,1
78142ee5-040a-452e-9fa4-e1263bb5f76d.jpg,Шпроты ВКУСНЫЕ 23 КОНСЕРВЫ 160r Ro” _x000C_,шпроты вкусные 23 консервы 160r ro  x000c ,0
